#,cveID,assigner,publishedDate,url,baseScore,exploitabilityScore,baseSeverity,attackVector,privilegesRequired,attackComplexity,userInteraction,confidentialityImpact,integrityImpact,availabilityImpact
7636,CVE-2023-28988,audit@patchstack.com,2023-06-26T06:15Z,https://patchstack.com/database/vulnerability/add-to-cart-direct-checkout-for-woocommerce/wordpress-direct-checkout-add-to-cart-redirect-for-woocommerce-plugin-2-1-48-cross-site-scripting-xss-vulnerability?_s_id=cve,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
7637,CVE-2023-28989,audit@patchstack.com,2023-07-10T16:15Z,https://patchstack.com/database/vulnerability/happy-elementor-addons/wordpress-happy-addons-for-elementor-plugin-3-8-2-cross-site-request-forgery-csrf-on-collect-data-popup?_s_id=cve,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7638,CVE-2023-2899,contact@wpscan.com,2023-06-19T11:15Z,https://wpscan.com/vulnerability/92dcbeb3-17db-4d10-8ae7-c99acdb48c78,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7639,CVE-2023-28991,audit@patchstack.com,2023-06-26T06:15Z,https://patchstack.com/database/vulnerability/pi-woocommerce-order-date-time-and-type/wordpress-order-date-time-for-woocommerce-plugin-3-0-19-cross-site-scripting-xss-vulnerability?_s_id=cve,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
7640,CVE-2023-28992,audit@patchstack.com,2023-06-26T06:15Z,https://patchstack.com/database/vulnerability/woo-coupon-usage/wordpress-coupon-affiliates-plugin-5-4-3-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7641,CVE-2023-28993,audit@patchstack.com,2023-04-07T12:15Z,https://patchstack.com/database/vulnerability/albo-pretorio-on-line/wordpress-albo-pretorio-on-line-plugin-4-6-1-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7642,CVE-2023-28995,audit@patchstack.com,2023-07-10T16:15Z,https://patchstack.com/database/vulnerability/configurable-tag-cloud-widget/wordpress-configurable-tag-cloud-plugin-5-2-cross-site-request-forgery-csrf-vulnerability?_s_id=cve,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7643,CVE-2023-28997,security-advisories@github.com,2023-04-04T13:15Z,https://github.com/nextcloud/desktop/pull/5324,6.5,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,NONE
7644,CVE-2023-28998,security-advisories@github.com,2023-04-04T13:15Z,https://github.com/nextcloud/desktop/pull/5323,6.1,0.9,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,HIGH,HIGH,NONE
7645,CVE-2023-28999,security-advisories@github.com,2023-04-04T13:15Z,https://ethz.ch/content/dam/ethz/special-interest/infk/inst-infsec/appliedcrypto/education/theses/report_DanieleCoppola.pdf,6.4,0.9,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,HIGH,HIGH,LOW
7646,CVE-2023-2900,cna@vuldb.com,2023-05-25T21:15Z,https://vuldb.com/?id.229974,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7647,CVE-2023-29000,security-advisories@github.com,2023-04-04T13:15Z,https://github.com/nextcloud/desktop/pull/4949,6.5,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,LOW,NONE
7648,CVE-2023-29002,security-advisories@github.com,2023-04-18T22:15Z,https://github.com/cilium/cilium/security/advisories/GHSA-pg5p-wwp8-97g8,6.3,1.0,MEDIUM,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,NONE
7649,CVE-2023-29003,security-advisories@github.com,2023-04-04T22:15Z,https://github.com/sveltejs/kit/releases/tag/%40sveltejs%2Fkit%401.15.1,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7650,CVE-2023-29004,security-advisories@github.com,2023-04-17T19:15Z,https://github.com/hap-wi/roxy-wi/security/advisories/GHSA-7qqj-xhvr-46fv,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7651,CVE-2023-29005,security-advisories@github.com,2023-04-10T21:15Z,https://github.com/dpgaspar/Flask-AppBuilder/security/advisories/GHSA-9hcr-9hcv-x6pv,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7652,CVE-2023-29006,security-advisories@github.com,2023-04-05T18:15Z,https://github.com/pluginsGLPI/order/security/advisories/GHSA-xfx2-qx2r-3wwm,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7653,CVE-2023-29007,security-advisories@github.com,2023-04-25T21:15Z,https://github.com/git/git/security/advisories/GHSA-v48j-4xgg-4844,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7654,CVE-2023-29008,security-advisories@github.com,2023-04-06T17:15Z,https://github.com/sveltejs/kit/commit/ba436c6685e751d968a960fbda65f24cf7a82e9f,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7655,CVE-2023-2901,cna@vuldb.com,2023-05-25T22:15Z,https://vuldb.com/?id.229975,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7656,CVE-2023-29010,security-advisories@github.com,2023-04-06T17:15Z,https://github.com/Budibase/budibase/commits/develop?after=93d6939466aec192043d8ac842e754f65fdf2e8a+594&branch=develop&qualified_name=refs%2Fheads%2Fdevelop,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7657,CVE-2023-29011,security-advisories@github.com,2023-04-25T21:15Z,https://github.com/git-for-windows/git/releases/tag/v2.40.1.windows.1,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7658,CVE-2023-29012,security-advisories@github.com,2023-04-25T21:15Z,https://github.com/git-for-windows/git/releases/tag/v2.40.1.windows.1,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7659,CVE-2023-29013,security-advisories@github.com,2023-04-14T19:15Z,https://github.com/traefik/traefik/releases/tag/v2.9.10,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7660,CVE-2023-29014,security-advisories@github.com,2023-04-06T20:15Z,https://github.com/intranda/goobi-viewer-core/security/advisories/GHSA-7v7g-9vx6-vcg2,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7661,CVE-2023-29015,security-advisories@github.com,2023-04-06T20:15Z,https://github.com/intranda/goobi-viewer-core/commit/f0ccde2d469efd9597c3062d00177a63341f2256,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7662,CVE-2023-29016,security-advisories@github.com,2023-04-06T20:15Z,https://github.com/intranda/goobi-viewer-core/commit/8eadb32b3fdcb775678b74d95bc3df018a5d5238,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7663,CVE-2023-29017,security-advisories@github.com,2023-04-06T20:15Z,https://github.com/patriksimek/vm2/issues/515,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7664,CVE-2023-29018,security-advisories@github.com,2023-04-14T19:15Z,https://github.com/open-feature/open-feature-operator/security/advisories/GHSA-cwf6-xj49-wp83,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7665,CVE-2023-29019,security-advisories@github.com,2023-04-21T23:15Z,https://github.com/fastify/fastify-passport/security/advisories/GHSA-4m3m-ppvx-xgw9,8.1,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,NONE
7666,CVE-2023-2902,cna@vuldb.com,2023-05-25T22:15Z,https://vuldb.com/?ctiid.229976,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7667,CVE-2023-29020,security-advisories@github.com,2023-04-21T23:15Z,https://github.com/fastify/fastify-passport/security/advisories/GHSA-2ccf-ffrj-m4qw,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
7668,CVE-2023-29022,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,5.9,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,LOW
7669,CVE-2023-29023,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7670,CVE-2023-29024,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,6.5,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,LOW
7671,CVE-2023-29025,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,5.9,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,LOW
7672,CVE-2023-29026,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,5.9,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,LOW
7673,CVE-2023-29027,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,5.9,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,LOW
7674,CVE-2023-29028,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,5.9,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,LOW
7675,CVE-2023-29029,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,5.9,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,LOW
7676,CVE-2023-2903,cna@vuldb.com,2023-05-25T23:15Z,https://vuldb.com/?ctiid.229977,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
7677,CVE-2023-29030,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,7.1,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,LOW
7678,CVE-2023-29031,PSIRT@rockwellautomation.com,2023-05-11T18:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1139438,7.1,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,LOW
7679,CVE-2023-29032,security@apache.org,2023-05-12T08:15Z,https://lists.apache.org/thread/j2d6mg3rzcphfd8vvvk09d8p4o9lvnqp,8.1,2.2,HIGH,NETWORK,NONE,HIGH,NONE,HIGH,HIGH,HIGH
7680,CVE-2023-29033,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7681,CVE-2023-29034,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7682,CVE-2023-29035,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7683,CVE-2023-29036,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7684,CVE-2023-29037,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7685,CVE-2023-29038,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7686,CVE-2023-29039,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7687,CVE-2023-2904,ics-cert@hq.dhs.gov,2023-06-07T22:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-152-02,7.3,2.1,HIGH,NETWORK,LOW,LOW,REQUIRED,HIGH,NONE,HIGH
7688,CVE-2023-29040,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7689,CVE-2023-29041,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7690,CVE-2023-29042,cve@mitre.org,2023-04-02T21:15Z,,,,,,,,,,,
7691,CVE-2023-29053,productcert@siemens.com,2023-04-11T10:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-642810.pdf,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7692,CVE-2023-29054,productcert@siemens.com,2023-04-11T10:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-479249.pdf,7.4,2.2,HIGH,NETWORK,NONE,HIGH,NONE,HIGH,HIGH,NONE
7693,CVE-2023-29056,psirt@lenovo.com,2023-04-28T22:15Z,https://support.lenovo.com/us/en/product_security/LEN-118321,5.9,2.2,MEDIUM,NETWORK,NONE,HIGH,NONE,HIGH,NONE,NONE
7694,CVE-2023-29057,psirt@lenovo.com,2023-04-28T21:15Z,https://support.lenovo.com/us/en/product_security/LEN-118321,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7695,CVE-2023-29058,psirt@lenovo.com,2023-04-28T21:15Z,https://support.lenovo.com/us/en/product_security/LEN-118321,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,HIGH,NONE
7696,CVE-2023-29059,cve@mitre.org,2023-03-30T17:15Z,https://cwe.mitre.org/data/definitions/506.html,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7697,CVE-2023-29067,psirt@autodesk.com,2023-04-14T19:15Z,https://www.autodesk.com/trust/security-advisories/adsk-sa-2023-0005,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7698,CVE-2023-29068,psirt@autodesk.com,2023-06-27T19:15Z,https://www.autodesk.com/trust/security-advisories/adsk-sa-2023-0009,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7699,CVE-2023-2907,cve@usom.gov.tr,2023-06-19T13:15Z,https://www.usom.gov.tr/bildirim/tr-23-0363,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7700,CVE-2023-29078,cve@mitre.org,2023-05-29T01:15Z,,,,,,,,,,,
7701,CVE-2023-29079,cve@mitre.org,2023-05-29T01:15Z,,,,,,,,,,,
7702,CVE-2023-2908,secalert@redhat.com,2023-06-30T22:15Z,https://access.redhat.com/security/cve/CVE-2023-2908,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,NONE,NONE,HIGH
7703,CVE-2023-29084,cve@mitre.org,2023-04-13T19:15Z,https://manageengine.com,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
7704,CVE-2023-29085,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7705,CVE-2023-29086,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7706,CVE-2023-29087,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7707,CVE-2023-29088,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7708,CVE-2023-29089,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7709,CVE-2023-2909,security@asustor.com,2023-05-31T10:15Z,https://www.asustor.com/security/security_advisory_detail?id=25,10.0,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7710,CVE-2023-29090,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7711,CVE-2023-29091,cve@mitre.org,2023-04-14T21:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7712,CVE-2023-29092,cve@mitre.org,2023-05-09T02:15Z,https://semiconductor.samsung.com/support/quality-support/product-security-updates/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7713,CVE-2023-29093,audit@patchstack.com,2023-06-26T06:15Z,https://patchstack.com/database/vulnerability/conditional-extra-fees-for-woocommerce/wordpress-conditional-extra-fees-for-woocommerce-plugin-1-0-96-cross-site-scripting-xss-vulnerability?_s_id=cve,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
7714,CVE-2023-29094,audit@patchstack.com,2023-04-07T13:15Z,https://patchstack.com/database/vulnerability/product-page-shipping-calculator-for-woocommerce/wordpress-product-page-shipping-calculator-for-woocommerce-plugin-1-3-20-cross-site-scripting-xss-vulnerability?_s_id=cve,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
7715,CVE-2023-29095,audit@patchstack.com,2023-07-10T16:15Z,https://patchstack.com/database/vulnerability/rsvpmaker/wordpress-rsvpmaker-plugin-10-5-3-sql-injection-vulnerability?_s_id=cve,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
7716,CVE-2023-29098,audit@patchstack.com,2023-05-26T15:15Z,https://patchstack.com/database/vulnerability/wp-copysafe-web/wordpress-copysafe-web-protection-plugin-3-13-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7717,CVE-2023-29100,audit@patchstack.com,2023-06-23T13:15Z,https://patchstack.com/database/vulnerability/dt-the7/wordpress-the7-theme-11-6-0-reflected-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7718,CVE-2023-29101,audit@patchstack.com,2023-05-10T09:15Z,https://patchstack.com/database/vulnerability/betheme/wordpress-betheme-theme-26-7-5-reflected-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7719,CVE-2023-29103,productcert@siemens.com,2023-05-09T13:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-555292.pdf,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
7720,CVE-2023-29104,productcert@siemens.com,2023-05-09T13:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-555292.pdf,7.6,2.8,HIGH,NETWORK,LOW,LOW,NONE,LOW,LOW,HIGH
7721,CVE-2023-29105,productcert@siemens.com,2023-05-09T13:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-555292.pdf,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7722,CVE-2023-29106,productcert@siemens.com,2023-05-09T13:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-555292.pdf,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7723,CVE-2023-29107,productcert@siemens.com,2023-05-09T13:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-555292.pdf,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
7724,CVE-2023-29108,cna@sap.com,2023-04-11T03:15Z,https://launchpad.support.sap.com/#/notes/3315312,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
7725,CVE-2023-29109,cna@sap.com,2023-04-11T03:15Z,https://launchpad.support.sap.com/#/notes/3115598,4.6,2.1,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7726,CVE-2023-2911,security-officer@isc.org,2023-06-21T17:15Z,https://kb.isc.org/docs/cve-2023-2911,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7727,CVE-2023-29110,cna@sap.com,2023-04-11T04:16Z,https://launchpad.support.sap.com/#/notes/3113349,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7728,CVE-2023-29111,cna@sap.com,2023-04-11T04:16Z,https://launchpad.support.sap.com/#/notes/3117978,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
7729,CVE-2023-29112,cna@sap.com,2023-04-11T04:16Z,https://launchpad.support.sap.com/#/notes/3114489,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
7730,CVE-2023-2912,VulnerabilityReporting@secomea.com,2023-07-17T13:15Z,https://www.secomea.com/support/cybersecurity-advisory/,,,,,,,,,,
7731,CVE-2023-29128,productcert@siemens.com,2023-05-09T13:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-555292.pdf,2.7,1.2,LOW,NETWORK,HIGH,LOW,NONE,NONE,LOW,NONE
7732,CVE-2023-29129,productcert@siemens.com,2023-06-13T09:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-851884.pdf,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7733,CVE-2023-2913,PSIRT@rockwellautomation.com,2023-07-18T20:15Z,https://rockwellautomation.custhelp.com/app/answers/answer_view/a_id/1140160,,,,,,,,,,
7734,CVE-2023-29130,productcert@siemens.com,2023-07-11T10:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-313488.pdf,10.0,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7735,CVE-2023-29131,productcert@siemens.com,2023-07-11T10:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-313488.pdf,10.0,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7736,CVE-2023-29132,cve@mitre.org,2023-04-14T01:15Z,https://irssi.org/security/irssi_sa_2023_03.txt,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,NONE,NONE,LOW
7737,CVE-2023-29137,cve@mitre.org,2023-03-31T19:15Z,https://phabricator.wikimedia.org/T328643,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
7738,CVE-2023-29139,cve@mitre.org,2023-03-31T19:15Z,https://phabricator.wikimedia.org/T326293,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
7739,CVE-2023-29140,cve@mitre.org,2023-03-31T19:15Z,https://phabricator.wikimedia.org/T327613,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
7740,CVE-2023-29141,cve@mitre.org,2023-03-31T19:15Z,https://phabricator.wikimedia.org/T285159,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
7741,CVE-2023-29145,cve@mitre.org,2023-06-30T20:15Z,https://www.malwarebytes.com/secure/cves/cve-2023-29145,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
7742,CVE-2023-29147,cve@mitre.org,2023-06-30T21:15Z,https://www.malwarebytes.com/secure/cves/cve-2023-29147,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE
7743,CVE-2023-29150,ics-cert@hq.dhs.gov,2023-04-27T23:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-096-06,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7744,CVE-2023-29152,ics-cert@hq.dhs.gov,2023-06-07T22:15Z,https://https://www.cisa.gov/news-events/ics-advisories/icsa-23-131-13,8.1,2.8,HIGH,NETWORK,LOW,LOW,NONE,NONE,HIGH,HIGH
7745,CVE-2023-29154,vultures@jpcert.or.jp,2023-06-01T02:15Z,https://www.contec.com/jp/api/downloadlogger?download=/-/media/Contec/jp/support/security-info/contec_security_chs_230531_jp.pdf,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
7746,CVE-2023-29156,prodsec@nozominetworks.com,2023-07-11T09:15Z,https://www.nozominetworks.com/labs/vulnerability-advisories-cve-2023-29156/,,,,,,,,,,
7747,CVE-2023-29158,ics-cert@hq.dhs.gov,2023-06-19T21:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-166-01,9.1,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,NONE,HIGH,HIGH
7748,CVE-2023-29159,vultures@jpcert.or.jp,2023-06-01T02:15Z,https://github.com/encode/starlette/releases/tag/0.27.0,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7749,CVE-2023-29160,vultures@jpcert.or.jp,2023-06-13T10:15Z,https://felib.fujielectric.co.jp/download/details.htm?dataid=45829407&site=global&lang=en,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7750,CVE-2023-29163,f5sirt@f5.com,2023-05-03T15:15Z,https://my.f5.com/manage/s/article/K20145107,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
7751,CVE-2023-29167,vultures@jpcert.or.jp,2023-06-13T10:15Z,https://felib.fujielectric.co.jp/download/details.htm?dataid=45829407&site=global&lang=en,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
7752,CVE-2023-29168,ics-cert@hq.dhs.gov,2023-06-07T22:15Z,https://https://www.cisa.gov/news-events/ics-advisories/icsa-23-131-13,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
7753,CVE-2023-29169,ics-cert@hq.dhs.gov,2023-04-27T23:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-096-06,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
7754,CVE-2023-29170,audit@patchstack.com,2023-04-07T15:15Z,https://patchstack.com/database/vulnerability/enquiry-quotation-for-woocommerce/wordpress-product-enquiry-for-woocommerce-plugin-2-2-12-cross-site-scripting-xss-vulnerability?_s_id=cve,4.8,1.7,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,LOW,LOW,NONE
7755,CVE-2023-29171,audit@patchstack.com,2023-04-07T15:15Z,https://patchstack.com/database/vulnerability/magic-post-thumbnail/wordpress-magic-post-thumbnail-plugin-4-1-10-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
7756,CVE-2023-29172,audit@patchstack.com,2023-04-07T15:15Z,https://patchstack.com/database/vulnerability/propertyhive/wordpress-propertyhive-plugin-1-5-46-reflected-cross-site-scripting-xss-vulnerability?_s_id=cve,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
